,username,to,text,date,retweets,favorites,mentions,hashtags,geo
1111557257492230144,PublicHealthRTs,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:14:36+00:00,0,0,,,
1111557245542768645,ImutzKucing,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia #who,2019-03-29 09:14:33+00:00,0,0,,#who,
1111557222365126658,rimafeps,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:14:28+00:00,0,0,,,
1111557212328079360,Sykedamagician,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-29 09:14:25+00:00,0,0,,,
1111509927795851266,NYLonGirl,BitchesvBrexit,"Rescue, would you believe? Owner gave him up because of Corona virus (and suspected stomach tumour); I took him to give him a home for “whatever little he’s got left” and almost 3 years later we’re still here. Going on hols together and all. Love the little guy!! ",2019-03-29 06:06:32+00:00,1,6,,,
1112101896658010113,Like_a_conne,,"Sur le plan de la ponction, pareil: RIEN Ni coryza, ni leucose, ni coronavirus, ni toxo, ni herpesvirose ni sida. Un bilan de jeune puceau en clair",2019-03-30 21:18:48+00:00,0,3,,,
1112044718937067525,Promesse_Mar,,"Me: We once had this case study about Corona... Sister: The virus? Me: No, the beer.",2019-03-30 17:31:36+00:00,0,2,,,
1112043698047672325,Crof,,WHO: Middle East respiratory syndrome coronavirus (#MERS-CoV) – The Kingdom of Saudi Arabia,2019-03-30 17:27:33+00:00,1,0,,#MERS,
1112014034705047553,DorisaLuz,aana_diaas,"Ela morreu ontyem, Juju. Deu coronavírus e foi muito rápido! :(",2019-03-30 15:29:40+00:00,0,1,,,
1111946678716649472,typeVIpapers,,Resistance to coronavirus infection in amino peptidase N-deficient pigs. http://dlvr.it/R1rQBk,2019-03-30 11:02:01+00:00,0,0,,,
1111917595744235521,_travelsafe_,,Middle East Respiratory Syndrome Coronavirus (MERS-CoV) https://travelsafe.talkoftravel.nz/middle-east-respiratory-syndrome-coronavirus-mers-cov/,2019-03-30 09:06:27+00:00,0,0,,,
1111865120374824961,ThreeCatDesigns,,"Jones update: More tests came back, no parasites and only coronavirus in system but it could have been from years ago. All signs point to pancreatitis from food sensitivity/inflammatory bowel syndrome. First week of prescription food is going well! (1/2) ",2019-03-30 05:37:56+00:00,0,13,,,
1111796919867568128,ASU_BioEdLab,,Rachel Scott has been doing work on in vitro expression of coronavirus viroporin envelope proteins! ,2019-03-30 01:06:56+00:00,0,5,,,
1112464946456158213,AbidBadr,,Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-31 21:21:26+00:00,0,0,,,
1112464465654624257,bio500x,,Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia http://bit.ly/2V9FRZE,2019-03-31 21:19:31+00:00,0,0,,,
1112464464140488704,HealthyBuilds,,Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia https://healthybuilds.com/middle-east-respiratory-syndrome-coronavirus-mers-cov-the-kingdom-of-saudi-arabia/,2019-03-31 21:19:31+00:00,0,0,,,
1112464463381360640,SandersFilters,,Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia https://healthybuilds.com/middle-east-respiratory-syndrome-coronavirus-mers-cov-the-kingdom-of-saudi-arabia/,2019-03-31 21:19:31+00:00,0,0,,,
1112464462487973888,NanoSafe1,,Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia https://healthybuilds.com/middle-east-respiratory-syndrome-coronavirus-mers-cov-the-kingdom-of-saudi-arabia/,2019-03-31 21:19:31+00:00,0,0,,,
1112452788699705344,luisfergomguch,Santi_MBarajas,"https://twitter.com/Santi_MBarajas/status/1112321706495016960?s=19 @Santi_MBarajas En el mundo son reservorio además del Lyssavirus de virus causantes de enfermedades emergentes como las provenientes de los virus MERS, SARS (Coronavirus), Nipah y Hendra (Paramyxovirus) y de Filovirus.",2019-03-31 20:33:07+00:00,0,0,@Santi_MBarajas,,
1112412390090510337,hanyshita,,Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-31 17:52:36+00:00,0,0,,,
1112392290687963142,FluTrackers,,WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia (29 March 2019) https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/novel-coronavirus-who-chp-wpro-ecdc-oie-fao-moa-reports-and-updates/810250-who-middle-east-respiratory-syndrome-coronavirus-mers-cov-%C2%96-the-kingdom-of-saudi-arabia-29-march-2019 h/t Shiloh,2019-03-31 16:32:44+00:00,0,2,,,
1112355854118981637,marxamo,palopoli_monica,"No hubo genocidio en America, un genocidio implica intencion de hacerlo, y jamas fue la intencion de la Corona Española dañar a los indigenas, todo lo contrario, promulgó multiples leyes para su proteccion. Los virus llegados de Europa, Africa y los propios, fueron los culpables.",2019-03-31 14:07:56+00:00,0,0,,,
1112248813341700097,gorjessture,datsfriend,แอ้ พาหะไข้หวัดใหญ่ mers & corona virus,2019-03-31 07:02:36+00:00,0,0,,,
1112817995674345472,talk_about_sci,,FedxNFw: a resource for probing acoelomate adipose MERS coronavirus,2019-04-01 20:44:19+00:00,0,0,,,
1112807429568425984,muzzleloaderjon,,"Rolo is sadly no longer with us. Feline Infectious Peritonitis, which is caused by a mutated Coronavirus. He didn’t stand a chance apparently. Very sad as he was only just over a year old ",2019-04-01 20:02:20+00:00,0,1,,,
1112805668342456320,FLAHAULT,,"Influenza in the Middle East: “As a collateral benefit,ILI and SARI surveillance systems serve as a platform for other respiratory disease surveillance including for respiratory syncytial virus (RSV) and Middle East respiratory syndrome (MERS) coronavirus” https://www.sciencedirect.com/science/article/pii/S1876034119301157",2019-04-01 19:55:20+00:00,0,2,,,
1112611345499897856,RameshSuno,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-04-01 07:03:10+00:00,0,0,,,
1113112872345718785,talk_about_sci,,"Erratum for the Research Article: ""Crystalline-Coil, Mers Coronavirus Contagion From Azimuth""",2019-04-02 16:16:04+00:00,0,0,,,
1113095831115182081,LalyAposito,VikingoMartinez,"Perdón por el virus Corona, jajjs",2019-04-02 15:08:21+00:00,0,0,,,
1113063675571519491,EuropHospital_D,,Neue Strategien gegen #MERSCoV Mit einer durchschnittlichen Mortalität von 35 Prozent ist die #Infektion mit dem #MERS-Coronavirus eine äußerst gefährliche Erkrankung. https://healthcare-in-europe.com/de/news/neue-strategien-gegen-mers-cov.html,2019-04-02 13:00:34+00:00,0,0,,#MERSCoV #Infektion #MERS,
1113025016440983552,arantxa_oh,,"#riesgobiológico #merscov Coronavirus. Zoonosis. Relación con camellos. Ámbito nosocomial. Fiebre, tos...disnea, distrés respiratorio. Mortalidad 35%.",2019-04-02 10:26:57+00:00,0,0,,#riesgobiol #merscov,
1113004091414904832,crittersvetcen1,,"Jojo understands how important it is to get vaccinated timely at a certified veterinarian to fight against bad boys like Parvo, Distemper, Corona virus etc. Look how confident he feels...… https://www.instagram.com/p/Bvv1hajFwq2/?utm_source=ig_twitter_share&amp;igshid=kjx03i3nt5uf",2019-04-02 09:03:48+00:00,0,0,,,
1112973194456072192,RameshSuno,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-04-02 07:01:02+00:00,1,0,,,
1112918362265403392,thebahbinator,,Serena Williams—Coronavirus ,2019-04-02 03:23:09+00:00,1,1,,,
1112890016840237056,Earthtenant,,"Middle East Respiratory Syndrome Coronavirus Infection Dynamics and Antibody Responses among Clinically Diverse Patients, Saudi Arabia https://wwwnc.cdc.gov/eid/article/25/4/18-1595_article via @CDCgov",2019-04-02 01:30:31+00:00,0,0,@CDCgov,,
1112887194207899648,ochoa_corona,,Thanks to all my beloved Virus Chasers for the good will praising me ‘eternal life’ on my B-Day! Cheers! ... yes for real not a Fools day joke! ,2019-04-02 01:19:18+00:00,0,13,,,
1113520869412876289,CDC_EIDjournal,,"#MiddleEastrespiratorysyndrome #coronavirus infection dynamics and antibody responses among clinically diverse patient , Saudi Arabia, #EIDjournal, https://go.usa.gov/xESQA",2019-04-03 19:17:18+00:00,1,1,,#MiddleEastrespiratorysyndrome #coronavirus #EIDjournal,
1113416976448327680,dinucci_paolo,tempoweb,quando riusciranno a fondere il corona virus con il morbillo quelli vaccinati per il morbillo che fine faranno?,2019-04-03 12:24:28+00:00,0,0,,,
1113401925742092289,GlycoMedX,,Towards a solution to MERS: protective human monoclonal antibodies targeting different domains and functions of the MERS-coronavirus spike glycoprotein. https://ift.tt/2WKpdQN,2019-04-03 11:24:39+00:00,0,0,,,
1113399067307126785,dinucci_paolo,SkyTG24,chissà quando riusciranno a fondere il morbillo con il corona virus chi é stato vaccinato che fine farà?,2019-04-03 11:13:18+00:00,0,0,,,
1113394802404548609,MikaelMonjour,,"#RT @cdf1530: ""Coronavirus du #SRAS : le #virus venu de nulle part"" - Arnaud Fontanet (@institutpasteur) =&gt; https://www.college-de-france.fr/site/arnaud-fontanet/course-2019-02-18-17h00.htm [Vidéo 63']",2019-04-03 10:56:21+00:00,0,0,@cdf1530 @institutpasteur,#RT #SRAS #virus,
1113376101978525696,zazoomnews,,Sindrome respiratoria da Coronavirus l’allarme dell’OMS: “E’ necessario prevenire epidemie” - #Sindrome #respiratoria #Coronavirus https://www.zazoom.info/ultime-news/5384034/sindrome-respiratoria-da-coronavirus-lallarme-delloms-e-necessario-prevenire-epidemie/,2019-04-03 09:42:02+00:00,0,0,,#Sindrome #respiratoria #Coronavirus,
1113376064431120384,cdf1530,,"""Coronavirus du #SRAS : le #virus venu de nulle part"" - Arnaud Fontanet (@institutpasteur) =&gt; https://www.college-de-france.fr/site/arnaud-fontanet/course-2019-02-18-17h00.htm [Vidéo 63']",2019-04-03 09:41:53+00:00,3,2,@institutpasteur,#SRAS #virus,
1113374841879584768,zazoomblog,,Sindrome respiratoria da Coronavirus l’allarme dell’OMS: “E’ necessario prevenire epidemie” - #Sindrome #respiratoria #Coronavirus https://www.zazoom.it/2019-04-03/sindrome-respiratoria-da-coronavirus-lallarme-delloms-e-necessario-prevenire-epidemie/5384034/,2019-04-03 09:37:02+00:00,0,0,,#Sindrome #respiratoria #Coronavirus,
1113319829946150916,AlCeramics,,"We sincerely appreciate your presence at ""THE BIG SHOW-OMAN"" #THEBIGSHOWOMAN #almahaceramics #ceramictiles #antibacterialtiles #coronavirus #mers #antimicrobial #iprotect #barid",2019-04-03 05:58:26+00:00,0,0,,#THEBIGSHOWOMAN #almahaceramics #ceramictiles #antibacterialtiles #coronavirus #mers #antimicrobial #iprotect #barid,
1113896267137024001,error_404_virus,JaliscoCowboy,Honestly. I loved Corona he was an amazing teacher. Probably the reason why I love math ,2019-04-04 20:08:59+00:00,0,0,,,
1113780694243848192,jt120651,,OMS: Coronavirus du syndrome respiratoire du Moyen-Orient https://healthy-environments-a-div-of.cybermark-solutions.com/oms-coronavirus-du-syndrome-respiratoire-du-moyen-orient/,2019-04-04 12:29:45+00:00,0,0,,,
1113763531541884929,FluTrackers,,"Saudi Arabia - 3 new coronavirus MERS cases announced today: all in Alkhafji city, Eastern region https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/saudi-arabia-coronavirus/810286-saudi-arabia-2019-mers-epiwk-14?p=810498#post810498 h/t Shiloh",2019-04-04 11:21:33+00:00,1,0,,,
1113755352233852929,ViajarseguroOrg,,Coronavirus MERS-CoV y One Health https://fundacionio.com/2019/04/04/coronavirus-mers-cov-y-one-health/,2019-04-04 10:49:03+00:00,1,1,,,
1113755345623687169,fundacionio,,Coronavirus MERS-CoV y One Health https://fundacionio.com/2019/04/04/coronavirus-mers-cov-y-one-health/,2019-04-04 10:49:01+00:00,0,0,,,
1113740129208762368,bart_haagmans,,Towards a solution to MERS: protective human monoclonal antibodies targeting different domains and functions of the MERS-coronavirus spike glycoprotein ,2019-04-04 09:48:33+00:00,11,23,,,
1113710235217059840,talk_about_sci,,EpuhVuf: a Galaxy-based system for chemosensory MERS coronavirus and autoimmune collision,2019-04-04 07:49:46+00:00,0,0,,,
1114316129344872448,MAhealthforkids,,"1) Death from noninfluenza viruses was not referenced in your linked abstract. 2) Flu vaccine doesn’t protect us from rhinovirus, coronavirus, RSV or other respiratory viruses. It’s called a FLU vaccine for a reason. 3)Those viruses don’t mortality rate in kids &amp; elderly.1/",2019-04-05 23:57:22+00:00,0,2,,,
1114301198612361216,Immunol_papers,,Evolutionary relationship analysis of Middle East respiratory syndrome coronavirus 4a and 4b protein coding sequences. http://dlvr.it/R2GBPM,2019-04-05 22:58:03+00:00,0,1,,,
1114291712057323521,kuna_en,,Kuwait free of coronavirus - MoH http://kunanews.net/2yec30olofP #KUWAIT #KUNA (H.T),2019-04-05 22:20:21+00:00,0,1,,#KUWAIT #KUNA,
1114182439163826177,FluTrackers,,"Saudi Arabia - 2 more coronavirus MERS cases announced today- also in Alkhafji city, Eastern region https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/saudi-arabia-coronavirus/810286-saudi-arabia-2019-mers-epiwk-14?p=810565#post810565 h/t Shiloh",2019-04-05 15:06:08+00:00,1,0,,,
1114177285970644992,VanderbiltMSTP,,"Join us for @KevinGraepel's rescheduled Dissertation Defense Monday, April 15 at 2:00pm in 1220MRB III! He will be presenting his work titled ""Tracing Adaptive Pathways in a Proofreading-Deficient Coronavirus"" completed in the @DenisonLab.",2019-04-05 14:45:40+00:00,1,7,@KevinGraepel @DenisonLab,,
1114152254137950209,brumbrumcrown,deveraun_seraun,Il mio probabilmente è un coronavirus... non mi posso vaccinare contro me stesso ,2019-04-05 13:06:11+00:00,0,0,,,
1114078109068869632,KUTTYMOL,myogiadityanath,You is the one big virus which is more than corona and it’s already spread entire UP.But we will not allow you to spread it remaining part of India ,2019-04-05 08:11:34+00:00,0,0,,,
1114075153737158661,SyddneyFarm,,"My nephew has been admitted to the hospital with coronavirus, flu, pneumonia, and they are struggling to break his fever. he’s two. please pray. ",2019-04-05 07:59:49+00:00,1,10,,,
1114065963555721216,DanielHurdiss,,Towards a solution to MERS: protective human monoclonal antibodies targeting different domains and functions of the MERS-coronavirus spike glycoprotein ,2019-04-05 07:23:18+00:00,0,0,,,
1114645385748729857,GE0RGi0ARMANi,Rigo_Corona,Is this a joke If i put this on my browser and i get a virus or crazy kinky porn I’m suing ,2019-04-06 21:45:43+00:00,0,0,,,
1114598181990486016,weasdghur444,,"""تعريف فيروس الكورونا (بالإنجليزية: ( Coronavirus ) من الفيروسات التي تُصيب الجهاز التنفسيّ ويعرف بأسم متلازمة الشرق الأوسط التنفسيّة :أعراض الإصابة بفيروس الكورونا ١-العطاس٢-سيلان الأنف ٣- الشعور بالإعياء والإجهاد ٤- السعال ٥- لحمّى : ",2019-04-06 18:38:09+00:00,0,0,,,
1114556782431625216,indy_yet,Lykeie,:/ À part la recherche d'un vaccin anti rhinovirus ± coronavirus ± adenovirus,2019-04-06 15:53:39+00:00,0,0,,,
1114543284553179136,GDNonline,,Kuwaiti health authorities are stepping up measures to avert any potential outbreak of the Middle East respiratory syndrome coronavirus (MERS-CoV) from neighbouring Saudi Arabia. #kuwait #GCC http://www.gdnonline.com/Details/523123/Kuwait-declared-coronavirus-free,2019-04-06 15:00:00+00:00,1,0,,#kuwait #GCC,
1114454154091614208,ali1on12,,"khaleejtimes ""Kuwait announces its free of coronavirus https://www.khaleejtimes.com/region/kuwait/gulf-country-announces-its-free-of-coronavirus""",2019-04-06 09:05:50+00:00,0,0,,,
1114452970979172352,khaleejtimes,,Kuwait announces its free of coronavirus https://www.khaleejtimes.com/region/kuwait/gulf-country-announces-its-free-of-coronavirus,2019-04-06 09:01:08+00:00,1,2,,,
1114441201879482368,sharjah24,,#Kuwait free of coronavirus https://sharjah24.ae/en/health-family/medicine/181395/- #Sharjah24,2019-04-06 08:14:22+00:00,0,0,,#Kuwait #Sharjah24,
