,username,to,text,date,retweets,favorites,mentions,hashtags,geo,new date
1219737697725616128,pueblapreciosa,,#AsílodicePuebla #TuneinRadioAsílodicePuebla #México #CdMx #Tlaxcala #Veracruz #Puebla #coronavirus #DiaInternacionalDelAbrazo #FelizMartes RASTRO DE TEXMELUCAN LIBRE DE CLEMBUTEROL http://www.asilodicepuebla.com/index.php/noticias-de-puebla-3/33585-rastro-de-texmelucan-libre-de-clembuterol,2020-01-21 21:45:03+00:00,0,0,,#As #TuneinRadioAs #M #CdMx #Tlaxcala #Veracruz #Puebla #coronavirus #DiaInternacionalDelAbrazo #FelizMartes,,2020-1-21
1219737685662683136,JenniNexus,,So scary. Spreads via air and close contact. 1st reported case in the US here in #Washingtonstate but the article says he's ok. Over 300 reported cases and 6 deaths internationally though. http://washingtonpost.com/health/2020/01/21/coronavirus-us-case #coronavirus,2020-01-21 21:45:00+00:00,1,2,,#Washingtonstate #coronavirus,,2020-1-21
1219737672274653184,kikifouc,RamirezAllDays,@KierRafael @gharbim66 @onellcz #DivisasMonitor. #coronavirus Vladimir Cumbres de Curumo #Urgente Asamblea Nacional Parra Alemania,2020-01-21 21:44:57+00:00,0,0,@KierRafael @gharbim66 @onellcz,#DivisasMonitor #coronavirus #Urgente,,2020-1-21
1219737645133123584,Jckarlos1992,,El #coronavirus ya llego a Seattle. Fue hermoso conocerlos amigos,2020-01-21 21:44:50+00:00,1,3,,#coronavirus,,2020-1-21
1219737637541408768,greg_folkers,,.@nytimes NYT: Maps: Where the #Wuhan #Coronavirus #2019nCoV Has Spread https://nyti.ms/37h45r6,2020-01-21 21:44:49+00:00,2,6,@nytimes,#Wuhan #Coronavirus #2019nCoV,,2020-1-21
1219737616318418945,dapopulartable_,ChalecosAmarill,"and y'all still think these diseases are popping up outta nowhere... still think this shit's not controlled. why would it start in China, one of, if not the most populated place in the world ? #coronavirus ",2020-01-21 21:44:44+00:00,0,0,,#coronavirus,,2020-1-21
1219737576975884290,RAFAELRIVEROPRO,,Suscríbete YA!!! para más VÍDEOS https://www.youtube.com/channel/UC4OIQ6iFnASJpo4_lP2KFog #coronavirus,2020-01-21 21:44:34+00:00,0,0,,#coronavirus,,2020-1-21
1219737573938974720,PeruNoticiasHoy,,Filipinas investiga caso de neumonía de Wuhan en niño causada por posible contagio de coronavirus http://dlvr.it/RNTyXq #Filipinas #neumonía #coronavirus #niño,2020-01-21 21:44:33+00:00,2,0,,#Filipinas #neumon #coronavirus #ni,,2020-1-21
1219737563352772610,InfosMinuts,," Épidémie de #coronavirus : 2 nouveaux cas signalés. Les pays touchés : - Taiwan - #HongKong - États-Unis - Australie - Philippines - Corée du Sud - Thaïlande - Japon - plusieurs villes de #Chine, dont Shanghai et Pékin. Au moins 6 morts à #Wuhan. (Autorités) #coronovirus",2020-01-21 21:44:31+00:00,0,0,,#coronavirus #HongKong #Chine #Wuhan #coronovirus,,2020-1-21
1219737556939501568,WHOMalaysia,WHO,WHO situation report on novel #coronavirus (2019-nCoV)- 21 January 2020 http://bit.ly/3ayAJpZ (data from 20 January 2020),2020-01-21 21:44:29+00:00,2,4,,#coronavirus,,2020-1-21
1219737540892200961,Tim91955503,,Great way to prevent this is to stop foreigners in this country #coronavirus,2020-01-21 21:44:26+00:00,0,0,,#coronavirus,,2020-1-21
1219737476169814016,HurricaneJose8,,#coronavirus noooooooooooooooooo,2020-01-21 21:44:10+00:00,0,0,,#coronavirus,,2020-1-21
1219737440207831040,cybersecboardrm,,What is coronavirus? The new virus from China explained. - CNN https://edition.cnn.com/2020/01/20/health/what-is-coronavirus-explained/index.html #China #coronavirus #Asia #now #US #health #healtcare @CNN,2020-01-21 21:44:02+00:00,7,7,@CNN,#China #coronavirus #Asia #now #US #health #healtcare,,2020-1-21
1219737427235000322,MedPipeline,,https://www.npr.org/sections/goatsandsoda/2020/01/21/798137962/china-tries-to-control-travel-in-and-out-of-wuhan-to-stem-coronavirus-spread #coronavirus,2020-01-21 21:43:58+00:00,0,0,,#coronavirus,,2020-1-21
1219737427150946304,Hugo20295287,,Quizá el #coronavirus ya está en México y nosotros ni en cuenta.,2020-01-21 21:43:58+00:00,0,1,,#coronavirus,,2020-1-21
1219737414123606016,Xijinping420,,#coronavirus Even china got the best viruses you pussy ass niggas,2020-01-21 21:43:55+00:00,2,2,,#coronavirus,,2020-1-21
1219737413037305861,LoneSpur1882,,"lemme get this straight: china created a virus BUT they give it a spanish name #coronavirus if i'm any spanish speaking country, i'm declaring war!!!",2020-01-21 21:43:55+00:00,0,0,,#coronavirus,,2020-1-21
1219737396926918656,Mets_2020,,"Seattle International Airport is not on the list of airports for screening, yet this man, who lives in that area, still contracted it. #Coronavirus",2020-01-21 21:43:51+00:00,0,0,,#Coronavirus,,2020-1-21
1219737396192907276,bwW19eoDlkldgAG,,"Australie, virus, prise de conscience usa iran, il manque le crak boursier et c'est bon on y va droit #coronavirus",2020-01-21 21:43:51+00:00,0,0,,#coronavirus,,2020-1-21
1219737373363314690,Comdr_ToirAC,,#BREAKING US Travel Alert upgraded to Level 2 ; Practice Enhanced Precautions if traveling to China. #coronavirus #WuhanOutbreak,2020-01-21 21:43:46+00:00,0,1,,#BREAKING #coronavirus #WuhanOutbreak,,2020-1-21
1219737355331891200,Tweetermaan,rapplerdotcom,#SARS2 #coronavirus Nothing suspect here... Eat pigs eat ,2020-01-21 21:43:41+00:00,0,0,,#SARS2 #coronavirus,,2020-1-21
1219737328920326144,zettie_geez,ai6yrham,If you are traveling please pay attention to alerts & cautions. Your life & the lives of others could be in danger. #coronavirus ,2020-01-21 21:43:35+00:00,0,0,,#coronavirus,,2020-1-21
1219737322561966083,auhsz_,,"2020 will be a good year January 2nd: WWIII, January 21: #coronavirus ",2020-01-21 21:43:33+00:00,0,2,,#coronavirus,,2020-1-21
1219737319093219335,Kasia_HP,,The new #coronavirus is spreading fast among humans. Here's how US and other agencies are responding. | Advisory Board Daily Briefing: ,2020-01-21 21:43:33+00:00,0,0,,#coronavirus,,2020-1-21
1219737312071839744,Shambolina,mrsmaris,Pay attention to the coronavirus. Why spreading so fast? Is it terrorism. Wash your hands with soap and water and take very careful care. #WHO #coronavirus #MoscowMitchCoverUp,2020-01-21 21:43:31+00:00,0,0,,#WHO #coronavirus #MoscowMitchCoverUp,,2020-1-21
1219737259584282624,KittenVintage1,CBCAlerts,Nothing to worry about then...#coronavirus ,2020-01-21 21:43:18+00:00,0,0,,#coronavirus,,2020-1-21
1219737254186254337,tinzly18,,"So is the zombie apocalypse starting now?? First we get infected, ppl die, then BOOM! Everyone is back from death and ravenous #coronavirus #StaySafe #ZombieApocalypse",2020-01-21 21:43:17+00:00,0,1,,#coronavirus #StaySafe #ZombieApocalypse,,2020-1-21
1219737251011272704,BlancFrdric7,,"L'analyse phylogénétique du #coronavirus 2019-nCov semble indiquer que la transmission de l'animal (lequel?) vers l'homme s'est fait très récemment, sans doute en décembre 2019. ",2020-01-21 21:43:16+00:00,0,0,,#coronavirus,,2020-1-21
1219737216869519362,i0exception,,#coronavirus ,2020-01-21 21:43:08+00:00,0,1,,#coronavirus,,2020-1-21
1219737200897798152,RangoSSB,,#Coronavirus ,2020-01-21 21:43:04+00:00,0,0,,#Coronavirus,,2020-1-21
1219737190575542277,BravesNumberGuy,,Trending thoughts #coronavírus - sounds like you got sick from bad Mexican beer #ILikeBernie - who doesn’t like a guy who gives away free shit. But that’s an awful way to run a country #TacoTuesday - I eat tacos most days but usually not on Tuesday #SquirrelAppreciationDay - Huh?,2020-01-21 21:43:02+00:00,0,2,,#coronav #ILikeBernie #TacoTuesday #SquirrelAppreciationDay,,2020-1-21
1219737183747215360,NPWomensHealth,,"First #coronavirus patient identified in U.S. http://ht.ly/X7hr30qbeXW On the heels of today’s earlier post about the increase in mortality rates from the coronavirus, @nytimes just released an article detailing that the first U.S. patient with coronavirus has been identified.",2020-01-21 21:43:00+00:00,0,0,@nytimes,#coronavirus,,2020-1-21
1219737173043355648,Boomersrbetter,,#coronavirus ,2020-01-21 21:42:58+00:00,0,0,,#coronavirus,,2020-1-21
1219737166349324288,AmenZwa,,"#China's #coronavirus has landed in the #US. In the US #TechSector, every item one touches was assembled in, and shipped from, China. The World is small, and the virus big.",2020-01-21 21:42:56+00:00,0,0,,#China #coronavirus #US #TechSector,,2020-1-21
1219737129271476224,grims1k,,the #coronavirus is spreading in the US luckily i live in america stay safe yall ,2020-01-21 21:42:47+00:00,3,11,,#coronavirus,,2020-1-21
1219737089304076294,XavierAbadMdG,,"Tota una pocasoltada això de posar imatge d'una cervesa que-no-dire-pero-ja-sabeu per fer-se els originals, i de la broma, amb el nou #coronavirus. #EtFelicitoGanapies #2019nCov #pneumonia",2020-01-21 21:42:38+00:00,0,0,,#coronavirus #EtFelicitoGanapies #2019nCov #pneumonia,,2020-1-21
1219737041170124801,OMH81,,El nuevo #coronavirus ya está en Seattle!!!,2020-01-21 21:42:26+00:00,0,0,,#coronavirus,,2020-1-21
1219737040117366789,ChrisPippin,RebeccaDRobbins,"First U.S. case of #coronavirus shows up in Washington. Worth watching, esp. for residents of the PNW: ",2020-01-21 21:42:26+00:00,0,0,,#coronavirus,,2020-1-21
1219737030630002691,Mets_2020,,"How about out of an abundance of caution, ANY INTERNATIONAL AIRPORT that has a flight going from China to the United States should have this screening policy (or even suspend travel there until it is properly handled). #Coronavirus ",2020-01-21 21:42:24+00:00,0,0,,#Coronavirus,,2020-1-21
1219736962678038535,Skywatchers2,ZhangZhulin,"Le risque d'introduction en France du #coronavirus semblable au Sras qui a déjà fait six morts en Chine est ""faible mais ne peut pas être exclu"", a déclaré la ministre de la Santé Agnès Buzyn #AFP #coronovirus #aviation #AvGeek",2020-01-21 21:42:08+00:00,1,3,,#coronavirus #AFP #coronovirus #aviation #AvGeek,,2020-1-21
1219736930813980672,CatGodRob,,"#CoronaVirus what’s next, The ModeloPlague?",2020-01-21 21:42:00+00:00,0,1,,#CoronaVirus,,2020-1-21
1219736929320591360,dailystar,,"#Coronavirus started in China, but it has now spread to other countries ",2020-01-21 21:42:00+00:00,3,3,,#Coronavirus,,2020-1-21
1219736925843656704,ListenSeeLearn,,#China #coronavirus #virus #Healthcare #Health #worldhealth #science From Discover on Google,2020-01-21 21:41:59+00:00,0,0,,#China #coronavirus #virus #Healthcare #Health #worldhealth #science,,2020-1-21
1219736916809199617,rgv_com,,"#Coronavirus The FIRST CASE of a new coronavirus that's sickened nearly 300 people in Asia has been reported in a patient in Washington state, the U.S. CDC reports. No Travel Alerts have been issued. #RGV Travelers #Coronavirus #SARs U.S. CDC - https://abcn.ws/2RBsTTX via @ABC",2020-01-21 21:41:57+00:00,1,0,@ABC,#Coronavirus #RGV #Coronavirus #SARs,,2020-1-21
1219736883984392192,ACLRC,,#U.S. officials confirm first U.S. case of #China #coronavirus | CBC News ,2020-01-21 21:41:49+00:00,0,0,,#U #China #coronavirus,,2020-1-21
1219736808369672192,barbon_tatuado,,Hay que tomar muchas vitaminas para que el #coronavirus nos la venga pelando. ,2020-01-21 21:41:31+00:00,0,1,,#coronavirus,,2020-1-21
1219736805416697857,henry3174,,Los Simpsons lo predijeron #coronavirus ,2020-01-21 21:41:30+00:00,1,1,,#coronavirus,,2020-1-21
1219736767009624064,sunriseon7,,"There are fears a deadly new Chinese #coronavirus, similar to the SARS virus, may have reached Australia. Here's everything you need to know ",2020-01-21 21:41:21+00:00,5,5,,#coronavirus,,2020-1-21
1219736761921888256,k4rn4ge44,,#coronavirus ya vali ,2020-01-21 21:41:20+00:00,0,0,,#coronavirus,,2020-1-21
1219736755492007939,The_Real_Fly,,"My #coronavirus stock plays. Feel free to add to them. $LAKE, $APT, $ALT, $KMDA, $NVAX, $VRNA, $NNVC",2020-01-21 21:41:18+00:00,3,16,,#coronavirus,,2020-1-21
1219736700093632513,WHO,,"Today, the #UnitedStates reported its first case of novel #coronavirus (2019-nCoV) in a traveller recently returned from #Wuhan, #China ",2020-01-21 21:41:05+00:00,699,767,,#UnitedStates #coronavirus #Wuhan #China,,2020-1-21
1219736679499608070,DelilahVeronese,,@WHO: RT @WHO: Protect others from getting sick: Completely cover your mouth &amp; nose with a tissue or a sleeve or flexed elbow when coughing or sneezing #coronavirus https://buff.ly/2TBSUoH,2020-01-21 21:41:00+00:00,0,0,@WHO @WHO,#coronavirus,,2020-1-21
1219736670154584064,lobiuxhx,,"El #CoronaVirus fue creado por Calderon para impedir a AMLO triunfar. - Cualquier chairo pendejo, siempre.",2020-01-21 21:40:58+00:00,0,2,,#CoronaVirus,,2020-1-21
1219736668426498051,Crof,,WHO: #Coronavirus sitrep #1 #nCoV2019,2020-01-21 21:40:58+00:00,0,3,,#Coronavirus #nCoV2019,,2020-1-21
1219736664018489344,IntiKoryQuevedo,CDCgov,Hoy se notifica el primer caso del novel #coronavirus en Estados Unidos. #WuhanPneumonia https://twitter.com/cdcgov/status/1219725632906694663?s=21,2020-01-21 21:40:56+00:00,1,2,,#coronavirus #WuhanPneumonia,,2020-1-21
1219736612852002816,donaa_doni,,خب به سلامتی #ویروس‌ #کرونا هم به آمریکا رسید. میریم ببینیم کی به ما میرسه. یعنی پروردگارا از دست آسایش نداریم #coronavirus شکرررررررر‌,2020-01-21 21:40:44+00:00,0,1,,#coronavirus,,2020-1-21
1219736607265132545,PentapatiPullar,USATODAY,@PMOIndia @drharshvardhan India slow in stopping Chinese coronavirus . No stern steps @PawanKalyan @RajatSharmaLive #coronavirus,2020-01-21 21:40:43+00:00,0,1,@PMOIndia @drharshvardhan @PawanKalyan @RajatSharmaLive,#coronavirus,,2020-1-21
1219736583869349889,greg_folkers,,"CDC: 2019 Novel #Coronavirus (#2019nCoV), Wuhan, China - sitrep http://bit.ly/2GclG7z",2020-01-21 21:40:37+00:00,3,3,,#Coronavirus #2019nCoV,,2020-1-21
1219736570019962881,caffeinatedesi,,"WWIII, climate change, and the #coronavirus coming together to ruin 2020 ",2020-01-21 21:40:34+00:00,807,2029,,#coronavirus,,2020-1-21
1219736563250270208,NotLprince,,WHO is gonna be up everyone’s ass about the new #coronavirus,2020-01-21 21:40:32+00:00,0,0,,#coronavirus,,2020-1-21
1219736538407370754,capitalcripto,RamirezAllDays,@OzCastillo @PandaGifter @Herrlichee #DivisasMonitor. #coronavirus Vladimir Cumbres de Curumo #Urgente Asamblea Nacional Parra Alemania,2020-01-21 21:40:27+00:00,0,1,@OzCastillo @PandaGifter @Herrlichee,#DivisasMonitor #coronavirus #Urgente,,2020-1-21
1219736537883205633,BryanMo88320272,,"The new pneumonia-like #coronavirus outbreak has killed at least six people. So, it's still no where near as dangerous as government.",2020-01-21 21:40:26+00:00,0,0,,#coronavirus,,2020-1-21
1219736535207038978,Tweetermaan,EconomicsAlex,#coronavirus #sars2,2020-01-21 21:40:26+00:00,0,0,,#coronavirus #sars2,,2020-1-21
1219736503342989317,JeremWestAqua,,Moi dans un an après les ravages du #coronavirus qui aura transformé mes compatriotes en #zombies assoiffés de sang :,2020-01-21 21:40:18+00:00,1,1,,#coronavirus #zombies,,2020-1-21
1219736478592446469,romannssj,,#coronavirus asdjkas corona virus el virus k t agarra por tomar cerveza corona,2020-01-21 21:40:12+00:00,0,1,,#coronavirus,,2020-1-21
1219736459613298689,antifashyst,CBCAlerts,"If you live in or travel to the Seattle area, READ UP ON THIS. Do NOT be left in the dark. #coronavírus #coronovirus misspelled, but that's also trending, so... ",2020-01-21 21:40:08+00:00,0,0,,#coronav #coronovirus,,2020-1-21
1219736449781620736,QueenDissidence,AaronDodd,I would laugh but sadly there probably some truth in this #auspol #CrimeMinister #coronavirus ,2020-01-21 21:40:05+00:00,0,0,,#auspol #CrimeMinister #coronavirus,,2020-1-21
1219736422384578560,JesusRojasS,nour_hmd7,Resulta que es el #coronavirus y Google tenía razón. ,2020-01-21 21:39:59+00:00,0,1,,#coronavirus,,2020-1-21
1219736413371060230,ofelipeb,,"Um gênio o caboclo que programou a disseminação exponencial desse #coronavirus sinistro em pleno Ano Novo Lunar, simplesmente a maior migração humana do mundo. Digno de vilão de livro do Tom Clancy.",2020-01-21 21:39:57+00:00,0,1,,#coronavirus,,2020-1-21
1219736380575821831,enfasisnoticias,,"#Internacional #EstadosUnidos confirmó su primer caso de #coronavirus, en un pasajero que regresaba de China. ",2020-01-21 21:39:49+00:00,1,0,,#Internacional #EstadosUnidos #coronavirus,,2020-1-21
1219736351786065920,Polandin_com,,"Our #border and sanitary services are well prepared and will respond to any disturbing alerts regarding the new #coronavirus that has appeared in China with due care: Jarosław #Pinkas, Poland’s Chief Sanitary Inspector #Poland #Health More:https://polandin.com/46299107/services-to-react-to-china-coronavirus-alerts-with-due-care-chief-sanitary-inspector",2020-01-21 21:39:42+00:00,1,1,,#border #coronavirus #Pinkas #Poland #Health,,2020-1-21
1219736351588986880,MetaphysicalPI,, We have the first confirmed case of the wayward Wuhan Coronavirus in the USA! Is a #pandemic at hand? We're investigating the possibility that the Plague Doctor and his diseased Cult are behind this? https://mysticinvestigations.com/paranormal/plague-doctor-cult/ #coronavirus #paranormal #supernatural #horror #scifi,2020-01-21 21:39:42+00:00,2,0,,#pandemic #coronavirus #paranormal #supernatural #horror #scifi,,2020-1-21
1219736324447645696,BVirgo954,,"Zika Virus, Ebola, Swine Flu, and now they have #CoronaVirus. And yep I dont know what happened to the other viruses and yup I'm still scared.",2020-01-21 21:39:36+00:00,0,0,,#CoronaVirus,,2020-1-21
1219736313341136896,RominaPaillao,USATODAY,"""First confirmed #coronavirus case identified in the US"" ",2020-01-21 21:39:33+00:00,0,0,,#coronavirus,,2020-1-21
1219736301693325312,EarthSymbol,PeterHotez,#Auspol #coronavirus ,2020-01-21 21:39:30+00:00,0,0,,#Auspol #coronavirus,,2020-1-21
1219736274908532736,Tweetermaan,WarrenPlatts,Heres your #coronavirus Swine Fever jumping species #SARS2 #auspol,2020-01-21 21:39:24+00:00,1,2,,#coronavirus #SARS2 #auspol,,2020-1-21
1219736181669335040,PierredeJade1,,N'oublions pas que le #coronavirus a été introduit en France par Jacques Chirac.,2020-01-21 21:39:01+00:00,2,9,,#coronavirus,,2020-1-21
1219736181228871681,Britt_Malinsky,,"If I didn't know better, I would've thought #CoronaVirus was what somebody got from drinking too much Corona Extra.",2020-01-21 21:39:01+00:00,0,2,,#CoronaVirus,,2020-1-21
1219736177801973760,KalleeMerra,thepstall,Is there evidence Vitamin C provides any immunity to #coronavirus?,2020-01-21 21:39:01+00:00,0,2,,#coronavirus,,2020-1-21
